ID#	1							
Name	2_3-dinor-8-iso-PGF2a							
	Data Filename	Sample Type	Ret. Time	Area	S/N	ISTD Area	ISTD Ret.Time	Date Acquired
3	PR01_EXAMPLE_AAC_0003BLANK_A1.lcd	Unknown	-----	-----	-----	194	5,21	12/03/15 20:37
4	PR01_EXAMPLE_AAC_0003BLANK_A2.lcd	Unknown	-----	-----	-----	400	5,271	12/03/15 23:01
5	PR01_EXAMPLE_AAC_0003BLANK_B1.lcd	Unknown	-----	-----	-----	450	5,338	13/03/15 19:40
6	PR01_EXAMPLE_AAC_0003BLANK_B2.lcd	Unknown	-----	-----	-----	639	5,486	13/03/15 22:04
7	PR01_EXAMPLE_AAC_0003CAL0_A1.lcd	Unknown	-----	-----	-----	2853	5,264	12/03/15 21:06
8	PR01_EXAMPLE_AAC_0003CAL0_A2.lcd	Unknown	3,845	622	31,55	8342	5,352	13/03/15 20:09
9	PR01_EXAMPLE_AAC_0003CAL1_A1.lcd	Unknown	3,684	212	16,95	1926	5,221	12/03/15 21:20
10	PR01_EXAMPLE_AAC_0003CAL1_A2.lcd	Unknown	3,842	724	48,48	1726	5,27	13/03/15 20:23
11	PR01_EXAMPLE_AAC_0003CAL2_A1.lcd	Unknown	3,721	108	2,23	2051	5,16	12/03/15 21:34
12	PR01_EXAMPLE_AAC_0003CAL2_A2.lcd	Unknown	3,84	913	24,8	16284	5,341	13/03/15 20:38
13	PR01_EXAMPLE_AAC_0003CAL3_A1.lcd	Unknown	3,988	10590	686,61	2440	5,125	12/03/15 21:49
14	PR01_EXAMPLE_AAC_0003CAL3_A2.lcd	Unknown	3,846	649	17,45	37257	5,341	13/03/15 20:52
15	PR01_EXAMPLE_AAC_0003CAL4_A1.lcd	Unknown	3,973	35491	1509,81	4641	5,159	12/03/15 22:03
16	PR01_EXAMPLE_AAC_0003CAL4_A2.lcd	Unknown	3,832	798	2,18	97696	5,347	13/03/15 21:06
17	PR01_EXAMPLE_AAC_0003CAL5_A1.lcd	Unknown	3,962	64782	2728,32	426362	5,284	12/03/15 22:18
18	PR01_EXAMPLE_AAC_0003CAL5_A2.lcd	Unknown	3,844	1768	2,73	181292	5,339	13/03/15 21:21
19	PR01_EXAMPLE_AAC_0003CAL7_A1.lcd	Unknown	3,954	122547	9495,88	795640	5,278	12/03/15 22:32
20	PR01_EXAMPLE_AAC_0003CAL7_A2.lcd	Unknown	3,841	1302	2,87	315524	5,345	13/03/15 21:35
21	PR01_EXAMPLE_AAC_0003QC_A1.lcd	Unknown	-----	-----	-----	439	5,221	12/03/15 20:22
22	PR01_EXAMPLE_AAC_0003QC_A2.lcd	Unknown	-----	-----	-----	2601	5,282	12/03/15 20:51
23	PR01_EXAMPLE_AAC_0003QC_B1.lcd	Unknown	-----	-----	-----	8161	5,125	12/03/15 22:46
24	PR01_EXAMPLE_AAC_0003QC_B2.lcd	Unknown	-----	-----	-----	15712	5,307	12/03/15 23:16
25	PR01_EXAMPLE_AAC_0003QC_C1.lcd	Unknown	3,826	590	35,44	5545	5,312	13/03/15 01:40
26	PR01_EXAMPLE_AAC_0003QC_C2.lcd	Unknown	3,845	544	39,21	15216	5,045	13/03/15 04:18
27	PR01_EXAMPLE_AAC_0003QC_D1.lcd	Unknown	3,842	645	48,62	16438	5,05	13/03/15 06:57
28	PR01_EXAMPLE_AAC_0003QC_D2.lcd	Unknown	3,818	718	60,49	6274	5,405	13/03/15 09:35
29	PR01_EXAMPLE_AAC_0003QC_E1.lcd	Unknown	3,818	643	49,12	6585	5,258	13/03/15 12:14
30	PR01_EXAMPLE_AAC_0003QC_E2.lcd	Unknown	3,831	707	89,92	17658	5,337	13/03/15 14:52
31	PR01_EXAMPLE_AAC_0003QC_F1.lcd	Unknown	3,825	397	43,52	18714	5,341	13/03/15 17:30
32	PR01_EXAMPLE_AAC_0003QC_G1.lcd	Unknown	3,827	744	85,11	5443	5,347	13/03/15 19:26
33	PR01_EXAMPLE_AAC_0003QC_G2.lcd	Unknown	3,833	934	72,3	9986	5,341	13/03/15 19:54
34	PR01_EXAMPLE_AAC_0003QC_H1.lcd	Unknown	3,831	620	48,42	8551	5,353	13/03/15 21:50
35	PR01_EXAMPLE_AAC_0003QC_H2.lcd	Unknown	3,84	766	68,97	5550	5,344	13/03/15 22:18
36	PR01_EXAMPLE_AAC_002_A1.lcd	Unknown	3,818	623	50,2	8278	5,336	13/03/15 10:04
37	PR01_EXAMPLE_AAC_006_A1.lcd	Unknown	3,853	298	16,63	6312	5,347	13/03/15 02:52
38	PR01_EXAMPLE_AAC_006_B1.lcd	Unknown	3,816	375	54,63	1913	5,143	13/03/15 17:59
39	PR01_EXAMPLE_AAC_010_A1.lcd	Unknown	3,861	282	30,89	6489	5,367	13/03/15 03:35
40	PR01_EXAMPLE_AAC_011_A1.lcd	Unknown	3,829	368	25,78	1961	5,248	13/03/15 15:21
41	PR01_EXAMPLE_AAC_017_A1.lcd	Unknown	3,833	696	46,54	22611	5,336	13/03/15 17:16
42	PR01_EXAMPLE_AAC_020_A1.lcd	Unknown	3,839	459	72,87	3459	5,272	13/03/15 09:06
43	PR01_EXAMPLE_AAC_020_B1.lcd	Unknown	3,826	597	44,31	16894	5,318	13/03/15 11:31
44	PR01_EXAMPLE_AAC_021_A1.lcd	Unknown	-----	-----	-----	17948	5,147	12/03/15 23:44
45	PR01_EXAMPLE_AAC_023_A1.lcd	Unknown	3,818	482	41,35	3418	5,071	13/03/15 15:07
46	PR01_EXAMPLE_AAC_025_A1.lcd	Unknown	-----	-----	-----	4888	5,323	13/03/15 01:54
47	PR01_EXAMPLE_AAC_027_A1.lcd	Unknown	3,845	375	30,93	16416	5,029	13/03/15 02:37
48	PR01_EXAMPLE_AAC_028_A1.lcd	Unknown	3,83	493	71,85	19689	5,008	13/03/15 18:57
49	PR01_EXAMPLE_AAC_030_A1.lcd	Unknown	3,845	536	30,13	10127	5,358	13/03/15 04:04
50	PR01_EXAMPLE_AAC_034_A1.lcd	Unknown	3,849	934	94,66	13477	5,359	13/03/15 07:40
51	PR01_EXAMPLE_AAC_040_A1.lcd	Unknown	3,831	243	13,2	5731	5,27	13/03/15 07:54
52	PR01_EXAMPLE_AAC_043_A1.lcd	Unknown	3,84	1500	86,25	10693	5,375	13/03/15 08:09
53	PR01_EXAMPLE_AAC_047_A1.lcd	Unknown	3,831	527	67,28	8960	5,343	13/03/15 18:28
54	PR01_EXAMPLE_AAC_053_A1.lcd	Unknown	3,831	519	46,3	2823	5,333	13/03/15 13:26
55	PR01_EXAMPLE_AAC_053_B1.lcd	Unknown	3,84	398	80,84	5297	5,364	13/03/15 07:26
56	PR01_EXAMPLE_AAC_058_A1.lcd	Unknown	-----	-----	-----	8251	5,388	13/03/15 13:55
57	PR01_EXAMPLE_AAC_062_A1.lcd	Unknown	3,827	718	52,29	14318	5,246	13/03/15 10:33
58	PR01_EXAMPLE_AAC_065_A1.lcd	Unknown	3,826	636	64,11	6043	5,329	13/03/15 12:57
59	PR01_EXAMPLE_AAC_066_A1.lcd	Unknown	3,861	351	52,05	16445	5,038	13/03/15 04:33
60	PR01_EXAMPLE_AAC_069_A1.lcd	Unknown	-----	-----	-----	14557	5,031	13/03/15 05:02
61	PR01_EXAMPLE_AAC_069_B1.lcd	Unknown	3,83	167	27,01	11782	5,022	13/03/15 15:50
62	PR01_EXAMPLE_AAC_072_A1.lcd	Unknown	-----	-----	-----	17510	5,27	12/03/15 23:59
63	PR01_EXAMPLE_AAC_075_A1.lcd	Unknown	-----	-----	-----	17273	5,265	13/03/15 00:28
64	PR01_EXAMPLE_AAC_079_A1.lcd	Unknown	3,839	244	18,67	3835	5,362	13/03/15 02:08
65	PR01_EXAMPLE_AAC_084_A1.lcd	Unknown	3,824	501	102,69	4236	5,329	13/03/15 12:28
66	PR01_EXAMPLE_AAC_086_A1.lcd	Unknown	3,823	909	35,1	9142	5,33	13/03/15 08:52
67	PR01_EXAMPLE_AAC_093_A1.lcd	Unknown	3,825	1005	121,18	3315	5,328	13/03/15 10:48
68	PR01_EXAMPLE_AAC_095_A1.lcd	Unknown	3,841	259	25,85	1839	5,308	13/03/15 06:28
69	PR01_EXAMPLE_AAC_097_A1.lcd	Unknown	3,84	489	75,67	6065	5,3	13/03/15 14:23
70	PR01_EXAMPLE_AAC_099_A1.lcd	Unknown	3,838	460	77,02	13948	5,412	13/03/15 11:45
71	PR01_EXAMPLE_AAC_100_A1.lcd	Unknown	3,848	375	47,86	2790	5,346	13/03/15 16:19
72	PR01_EXAMPLE_AAC_101_A1.lcd	Unknown	3,843	511	31,59	14164	5,038	13/03/15 06:42
73	PR01_EXAMPLE_AAC_102_A1.lcd	Unknown	3,842	983	116,87	9533	5,286	13/03/15 05:45
74	PR01_EXAMPLE_AAC_104_A1.lcd	Unknown	3,844	883	158,41	8694	5,356	13/03/15 04:47
75	PR01_EXAMPLE_AAC_105_A1.lcd	Unknown	-----	-----	-----	5532	5,271	13/03/15 15:35
76	PR01_EXAMPLE_AAC_105_B1.lcd	Unknown	3,833	252	19,71	7219	5,361	13/03/15 05:16
77	PR01_EXAMPLE_AAC_106_A1.lcd	Unknown	3,85	1634	262,02	11281	5,368	13/03/15 05:30
78	PR01_EXAMPLE_AAC_107_A1.lcd	Unknown	3,82	757	53,37	10672	5,405	13/03/15 18:42
79	PR01_EXAMPLE_AAC_111_A1.lcd	Unknown	3,844	160	15,09	2550	5,297	13/03/15 03:21
80	PR01_EXAMPLE_AAC_116_A1.lcd	Unknown	3,812	452	43,45	9897	5,331	13/03/15 10:19
81	PR01_EXAMPLE_AAC_117_A1.lcd	Unknown	3,823	744	82,86	8416	5,335	13/03/15 14:38
82	PR01_EXAMPLE_AAC_118_A1.lcd	Unknown	3,824	638	42,15	33661	4,998	13/03/15 11:02
83	PR01_EXAMPLE_AAC_124_A1.lcd	Unknown	3,818	733	53,84	2962	5,252	13/03/15 13:11
84	PR01_EXAMPLE_AAC_130_A1.lcd	Unknown	-----	-----	-----	11358	5,341	13/03/15 17:45
85	PR01_EXAMPLE_AAC_130_B1.lcd	Unknown	-----	-----	-----	10233	5,379	13/03/15 03:06
86	PR01_EXAMPLE_AAC_132_A1.lcd	Unknown	3,806	231	24,93	12818	5,318	13/03/15 11:16
87	PR01_EXAMPLE_AAC_132_B1.lcd	Unknown	3,833	359	31,56	10062	5,349	13/03/15 09:21
88	PR01_EXAMPLE_AAC_134_A1.lcd	Unknown	3,831	229	10,64	11160	5,286	13/03/15 02:23
89	PR01_EXAMPLE_AAC_135_A1.lcd	Unknown	3,83	359	34,77	10905	5,35	13/03/15 16:33
90	PR01_EXAMPLE_AAC_138_A1.lcd	Unknown	3,845	531	33,91	11953	5,274	13/03/15 01:25
91	PR01_EXAMPLE_AAC_144_A1.lcd	Unknown	3,825	621	68,72	10063	5,344	13/03/15 08:38
92	PR01_EXAMPLE_AAC_145_A1.lcd	Unknown	3,836	910	106,78	12283	5,358	13/03/15 17:02
93	PR01_EXAMPLE_AAC_150_A1.lcd	Unknown	3,835	735	137,15	7693	5,344	13/03/15 08:23
94	PR01_EXAMPLE_AAC_151_A1.lcd	Unknown	-----	-----	-----	17485	5,296	12/03/15 23:30
95	PR01_EXAMPLE_AAC_155_A1.lcd	Unknown	3,83	1132	54,96	6255	5,318	13/03/15 12:43
96	PR01_EXAMPLE_AAC_158_A1.lcd	Unknown	-----	-----	-----	16140	5,269	13/03/15 00:13
97	PR01_EXAMPLE_AAC_159_A1.lcd	Unknown	3,832	386	49,93	21487	5,019	13/03/15 16:47
98	PR01_EXAMPLE_AAC_162_A1.lcd	Unknown	3,836	385	46,15	3687	5,339	13/03/15 18:14
99	PR01_EXAMPLE_AAC_171_A1.lcd	Unknown	3,811	713	39,75	14804	5,326	13/03/15 09:50
100	PR01_EXAMPLE_AAC_172_A1.lcd	Unknown	3,828	467	81,74	2538	5,171	13/03/15 16:04
101	PR01_EXAMPLE_AAC_178_A1.lcd	Unknown	3,868	849	56,5	9860	5,043	13/03/15 07:11
102	PR01_EXAMPLE_AAC_178_B1.lcd	Unknown	3,819	829	86,58	4544	5,267	13/03/15 13:40
103	PR01_EXAMPLE_AAC_180_A1.lcd	Unknown	3,846	2038	177	9919	5,36	13/03/15 03:50
104	PR01_EXAMPLE_AAC_189_A1.lcd	Unknown	3,826	302	26,69	24458	5,32	13/03/15 12:00
105	PR01_EXAMPLE_AAC_190_A1.lcd	Unknown	-----	-----	-----	14345	5,244	13/03/15 00:42
106	PR01_EXAMPLE_AAC_192_A1.lcd	Unknown	4,03	473	39,74	11488	5,199	13/03/15 00:56
107	PR01_EXAMPLE_AAC_192_B1.lcd	Unknown	3,822	351	36,32	9103	5,335	13/03/15 19:11
108	PR01_EXAMPLE_AAC_195_A1.lcd	Unknown	-----	-----	-----	9567	5,111	13/03/15 01:11
109	PR01_EXAMPLE_AAC_199_A1.lcd	Unknown	3,834	699	51,96	6980	5,336	13/03/15 14:09
110	PR01_EXAMPLE_AAC_200_A1.lcd	Unknown	3,842	468	58,75	17725	5,358	13/03/15 06:14
111	PR01_EXAMPLE_AAC_202_A1.lcd	Unknown	3,842	811	33,77	6282	5,363	13/03/15 05:59
								
ID#	4							
Name	PGE3							
	Data Filename	Sample Type	Ret. Time	Area	S/N	ISTD Area	ISTD Ret.Time	Date Acquired
1	PR01_EXAMPLE_AAC_0002BLANK_B2.lcd	Unknown	3,951	207	6,92	-----	-----	13/03/15 22:33
2	PR01_EXAMPLE_AAC_0002QC_H2.lcd	Unknown	3,95	389535	1557,89	301	4,957	13/03/15 22:47
3	PR01_EXAMPLE_AAC_0003BLANK_A1.lcd	Unknown	-----	-----	-----	-----	-----	12/03/15 20:37
4	PR01_EXAMPLE_AAC_0003BLANK_A2.lcd	Unknown	-----	217	-----	128	4,872	12/03/15 23:01
5	PR01_EXAMPLE_AAC_0003BLANK_B1.lcd	Unknown	-----	202	-----	132	4,663	13/03/15 19:40
6	PR01_EXAMPLE_AAC_0003BLANK_B2.lcd	Unknown	3,957	464	17,58	-----	-----	13/03/15 22:04
7	PR01_EXAMPLE_AAC_0003CAL0_A1.lcd	Unknown	4,165	18295	2,89	2302	4,767	12/03/15 21:06
8	PR01_EXAMPLE_AAC_0003CAL0_A2.lcd	Unknown	3,944	1165347	1275,85	82293	4,665	13/03/15 20:09
9	PR01_EXAMPLE_AAC_0003CAL1_A1.lcd	Unknown	4,133	11915	4,84	1858	4,906	12/03/15 21:20
10	PR01_EXAMPLE_AAC_0003CAL1_A2.lcd	Unknown	3,94	1193391	1450,43	87678	4,661	13/03/15 20:23
11	PR01_EXAMPLE_AAC_0003CAL2_A1.lcd	Unknown	4,055	17322	11,57	1908	4,838	12/03/15 21:34
12	PR01_EXAMPLE_AAC_0003CAL2_A2.lcd	Unknown	3,942	1245321	1736,78	96323	4,661	13/03/15 20:38
13	PR01_EXAMPLE_AAC_0003CAL3_A1.lcd	Unknown	4,049	11748	6,4	928	4,819	12/03/15 21:49
14	PR01_EXAMPLE_AAC_0003CAL3_A2.lcd	Unknown	3,947	1287449	1401,04	101273	4,667	13/03/15 20:52
15	PR01_EXAMPLE_AAC_0003CAL4_A1.lcd	Unknown	4,266	1102899	318,19	1173	4,793	12/03/15 22:03
16	PR01_EXAMPLE_AAC_0003CAL4_A2.lcd	Unknown	3,95	1403001	1670,28	92959	4,666	13/03/15 21:06
17	PR01_EXAMPLE_AAC_0003CAL5_A1.lcd	Unknown	4,25	1300419	302,77	1826	4,766	12/03/15 22:18
18	PR01_EXAMPLE_AAC_0003CAL5_A2.lcd	Unknown	3,942	1594336	530,99	94438	4,667	13/03/15 21:21
19	PR01_EXAMPLE_AAC_0003CAL7_A1.lcd	Unknown	4,242	1623141	242,77	497	4,79	12/03/15 22:32
20	PR01_EXAMPLE_AAC_0003CAL7_A2.lcd	Unknown	3,947	1768309	1119,46	76037	4,668	13/03/15 21:35
21	PR01_EXAMPLE_AAC_0003QC_A1.lcd	Unknown	4,055	8798	7,5	4037	4,721	12/03/15 20:22
22	PR01_EXAMPLE_AAC_0003QC_A2.lcd	Unknown	4,165	17480	3,31	2268	4,98	12/03/15 20:51
23	PR01_EXAMPLE_AAC_0003QC_B1.lcd	Unknown	3,999	11160	9,62	1105	4,841	12/03/15 22:46
24	PR01_EXAMPLE_AAC_0003QC_B2.lcd	Unknown	3,984	9347	6,2	1647	4,752	12/03/15 23:16
25	PR01_EXAMPLE_AAC_0003QC_C1.lcd	Unknown	3,935	876291	1340,88	87627	4,652	13/03/15 01:40
26	PR01_EXAMPLE_AAC_0003QC_C2.lcd	Unknown	3,961	905653	1480,34	75355	4,678	13/03/15 04:18
27	PR01_EXAMPLE_AAC_0003QC_D1.lcd	Unknown	3,963	941767	1378,53	98504	4,681	13/03/15 06:57
28	PR01_EXAMPLE_AAC_0003QC_D2.lcd	Unknown	3,926	994408	1420,71	92293	4,649	13/03/15 09:35
29	PR01_EXAMPLE_AAC_0003QC_E1.lcd	Unknown	3,922	1049958	1408,67	88953	4,645	13/03/15 12:14
30	PR01_EXAMPLE_AAC_0003QC_E2.lcd	Unknown	3,923	1090102	1424,43	97579	4,644	13/03/15 14:52
31	PR01_EXAMPLE_AAC_0003QC_F1.lcd	Unknown	3,925	1192646	1468,22	94892	4,644	13/03/15 17:30
32	PR01_EXAMPLE_AAC_0003QC_G1.lcd	Unknown	3,936	1181696	1512,53	99115	4,657	13/03/15 19:26
33	PR01_EXAMPLE_AAC_0003QC_G2.lcd	Unknown	3,937	1182822	1699,31	93833	4,657	13/03/15 19:54
34	PR01_EXAMPLE_AAC_0003QC_H1.lcd	Unknown	3,942	1198999	1525,86	95927	4,665	13/03/15 21:50
35	PR01_EXAMPLE_AAC_0003QC_H2.lcd	Unknown	3,945	1207615	1642,41	90833	4,664	13/03/15 22:18
36	PR01_EXAMPLE_AAC_002_A1.lcd	Unknown	3,919	163728	193,98	94798	4,643	13/03/15 10:04
37	PR01_EXAMPLE_AAC_006_A1.lcd	Unknown	3,949	56888	130,13	56961	4,676	13/03/15 02:52
38	PR01_EXAMPLE_AAC_006_B1.lcd	Unknown	3,924	80648	152,76	60616	4,651	13/03/15 17:59
39	PR01_EXAMPLE_AAC_010_A1.lcd	Unknown	3,952	50046	52,23	85743	4,668	13/03/15 03:35
40	PR01_EXAMPLE_AAC_011_A1.lcd	Unknown	3,927	3364075	1343,79	77746	4,653	13/03/15 15:21
41	PR01_EXAMPLE_AAC_017_A1.lcd	Unknown	3,934	1227524	1170,19	90492	4,655	13/03/15 17:16
42	PR01_EXAMPLE_AAC_020_A1.lcd	Unknown	3,938	221613	292,78	38249	4,657	13/03/15 09:06
43	PR01_EXAMPLE_AAC_020_B1.lcd	Unknown	3,919	228338	335,41	38251	4,641	13/03/15 11:31
44	PR01_EXAMPLE_AAC_021_A1.lcd	Unknown	4,204	44952	63,17	71355	4,916	12/03/15 23:44
45	PR01_EXAMPLE_AAC_023_A1.lcd	Unknown	3,919	2643834	2328,61	92861	4,641	13/03/15 15:07
46	PR01_EXAMPLE_AAC_025_A1.lcd	Unknown	3,929	45508	39,33	75459	4,65	13/03/15 01:54
47	PR01_EXAMPLE_AAC_027_A1.lcd	Unknown	3,951	635807	958,66	97763	4,669	13/03/15 02:37
48	PR01_EXAMPLE_AAC_028_A1.lcd	Unknown	3,93	136347	149,57	97671	4,653	13/03/15 18:57
49	PR01_EXAMPLE_AAC_030_A1.lcd	Unknown	3,955	2633390	1158,47	87248	4,674	13/03/15 04:04
50	PR01_EXAMPLE_AAC_034_A1.lcd	Unknown	3,951	62130	130,76	59903	4,673	13/03/15 07:40
51	PR01_EXAMPLE_AAC_040_A1.lcd	Unknown	3,94	74692	115,16	73521	4,664	13/03/15 07:54
52	PR01_EXAMPLE_AAC_043_A1.lcd	Unknown	3,947	214664	159,16	91726	4,669	13/03/15 08:09
53	PR01_EXAMPLE_AAC_047_A1.lcd	Unknown	3,935	655091	897,74	100364	4,656	13/03/15 18:28
54	PR01_EXAMPLE_AAC_053_A1.lcd	Unknown	3,926	115638	236,25	73997	4,645	13/03/15 13:26
55	PR01_EXAMPLE_AAC_053_B1.lcd	Unknown	3,946	101244	249,2	76858	4,669	13/03/15 07:26
56	PR01_EXAMPLE_AAC_058_A1.lcd	Unknown	3,923	2175005	2420,95	81288	4,646	13/03/15 13:55
57	PR01_EXAMPLE_AAC_062_A1.lcd	Unknown	3,922	214952	466,72	85356	4,642	13/03/15 10:33
58	PR01_EXAMPLE_AAC_065_A1.lcd	Unknown	3,926	129636	143,69	61316	4,652	13/03/15 12:57
59	PR01_EXAMPLE_AAC_066_A1.lcd	Unknown	3,955	45630	101,66	86105	4,677	13/03/15 04:33
60	PR01_EXAMPLE_AAC_069_A1.lcd	Unknown	3,949	67724	248,07	89696	4,671	13/03/15 05:02
61	PR01_EXAMPLE_AAC_069_B1.lcd	Unknown	3,936	84963	242,53	83041	4,663	13/03/15 15:50
62	PR01_EXAMPLE_AAC_072_A1.lcd	Unknown	4,183	486708	390,77	62607	4,901	12/03/15 23:59
63	PR01_EXAMPLE_AAC_075_A1.lcd	Unknown	4,061	3088	5,65	104261	4,893	13/03/15 00:28
64	PR01_EXAMPLE_AAC_079_A1.lcd	Unknown	3,948	24627	37,61	73054	4,665	13/03/15 02:08
65	PR01_EXAMPLE_AAC_084_A1.lcd	Unknown	3,922	237139	691,25	98618	4,642	13/03/15 12:28
66	PR01_EXAMPLE_AAC_086_A1.lcd	Unknown	3,929	510173	443,81	90597	4,649	13/03/15 08:52
67	PR01_EXAMPLE_AAC_093_A1.lcd	Unknown	3,916	76328	140,02	91766	4,641	13/03/15 10:48
68	PR01_EXAMPLE_AAC_095_A1.lcd	Unknown	3,944	510631	297,05	60046	4,683	13/03/15 06:28
69	PR01_EXAMPLE_AAC_097_A1.lcd	Unknown	3,922	5439957	2049,94	71604	4,647	13/03/15 14:23
70	PR01_EXAMPLE_AAC_099_A1.lcd	Unknown	3,92	121018	193,4	98232	4,643	13/03/15 11:45
71	PR01_EXAMPLE_AAC_100_A1.lcd	Unknown	3,934	1369041	2227,13	58034	4,657	13/03/15 16:19
72	PR01_EXAMPLE_AAC_101_A1.lcd	Unknown	3,959	69601	68,8	98773	4,676	13/03/15 06:42
73	PR01_EXAMPLE_AAC_102_A1.lcd	Unknown	3,955	3752176	1847,2	76692	4,682	13/03/15 05:45
74	PR01_EXAMPLE_AAC_104_A1.lcd	Unknown	3,953	90840	132,2	85851	4,669	13/03/15 04:47
75	PR01_EXAMPLE_AAC_105_A1.lcd	Unknown	3,928	131242	497,96	55445	4,653	13/03/15 15:35
76	PR01_EXAMPLE_AAC_105_B1.lcd	Unknown	3,953	114151	696,34	48180	4,675	13/03/15 05:16
77	PR01_EXAMPLE_AAC_106_A1.lcd	Unknown	3,963	32823	79,55	92119	4,68	13/03/15 05:30
78	PR01_EXAMPLE_AAC_107_A1.lcd	Unknown	3,925	168036	173,01	102589	4,651	13/03/15 18:42
79	PR01_EXAMPLE_AAC_111_A1.lcd	Unknown	3,95	64300	70,43	65341	4,67	13/03/15 03:21
80	PR01_EXAMPLE_AAC_116_A1.lcd	Unknown	3,916	875631	1044,26	81385	4,642	13/03/15 10:19
81	PR01_EXAMPLE_AAC_117_A1.lcd	Unknown	3,923	15702497	2717,16	87301	4,649	13/03/15 14:38
82	PR01_EXAMPLE_AAC_118_A1.lcd	Unknown	3,915	928674	951,18	97774	4,637	13/03/15 11:02
83	PR01_EXAMPLE_AAC_124_A1.lcd	Unknown	3,928	2228030	1311,22	96857	4,653	13/03/15 13:11
84	PR01_EXAMPLE_AAC_130_A1.lcd	Unknown	3,926	67120	87,53	77503	4,655	13/03/15 17:45
85	PR01_EXAMPLE_AAC_130_B1.lcd	Unknown	3,955	52547	72,71	70586	4,677	13/03/15 03:06
86	PR01_EXAMPLE_AAC_132_A1.lcd	Unknown	3,915	155131	206,72	66673	4,637	13/03/15 11:16
87	PR01_EXAMPLE_AAC_132_B1.lcd	Unknown	3,94	143599	228,38	74332	4,666	13/03/15 09:21
88	PR01_EXAMPLE_AAC_134_A1.lcd	Unknown	3,95	23065	18,14	75680	4,671	13/03/15 02:23
89	PR01_EXAMPLE_AAC_135_A1.lcd	Unknown	3,93	19261	40,67	57361	4,66	13/03/15 16:33
90	PR01_EXAMPLE_AAC_138_A1.lcd	Unknown	3,949	499912	1027,23	67565	4,664	13/03/15 01:25
91	PR01_EXAMPLE_AAC_144_A1.lcd	Unknown	3,937	164937	97,89	73172	4,659	13/03/15 08:38
92	PR01_EXAMPLE_AAC_145_A1.lcd	Unknown	3,929	5157252	1778,12	100526	4,654	13/03/15 17:02
93	PR01_EXAMPLE_AAC_150_A1.lcd	Unknown	3,945	94071	257,26	48018	4,672	13/03/15 08:23
94	PR01_EXAMPLE_AAC_151_A1.lcd	Unknown	4,019	44208	17,98	64597	4,926	12/03/15 23:30
95	PR01_EXAMPLE_AAC_155_A1.lcd	Unknown	3,931	90490	85,5	99507	4,65	13/03/15 12:43
96	PR01_EXAMPLE_AAC_158_A1.lcd	Unknown	4,022	3324	3,9	66849	4,9	13/03/15 00:13
97	PR01_EXAMPLE_AAC_159_A1.lcd	Unknown	3,93	5939391	2425,43	101089	4,655	13/03/15 16:47
98	PR01_EXAMPLE_AAC_162_A1.lcd	Unknown	3,928	582057	1101,69	86464	4,654	13/03/15 18:14
99	PR01_EXAMPLE_AAC_171_A1.lcd	Unknown	3,92	338812	537,79	106062	4,64	13/03/15 09:50
100	PR01_EXAMPLE_AAC_172_A1.lcd	Unknown	3,928	51856	72,44	66889	4,66	13/03/15 16:04
101	PR01_EXAMPLE_AAC_178_A1.lcd	Unknown	3,963	1348850	1678,03	60106	4,683	13/03/15 07:11
102	PR01_EXAMPLE_AAC_178_B1.lcd	Unknown	3,923	1534882	1708,62	47724	4,647	13/03/15 13:40
103	PR01_EXAMPLE_AAC_180_A1.lcd	Unknown	3,957	693410	261,02	82094	4,679	13/03/15 03:50
104	PR01_EXAMPLE_AAC_189_A1.lcd	Unknown	3,917	84202	338,82	50690	4,642	13/03/15 12:00
105	PR01_EXAMPLE_AAC_190_A1.lcd	Unknown	4,151	79938	220,35	65957	4,869	13/03/15 00:42
106	PR01_EXAMPLE_AAC_192_A1.lcd	Unknown	4,111	230545	183,17	62304	4,827	13/03/15 00:56
107	PR01_EXAMPLE_AAC_192_B1.lcd	Unknown	3,93	306749	208,05	82855	4,647	13/03/15 19:11
108	PR01_EXAMPLE_AAC_195_A1.lcd	Unknown	4,036	52667	33,87	73628	4,746	13/03/15 01:11
109	PR01_EXAMPLE_AAC_199_A1.lcd	Unknown	3,934	878208	934,41	91913	4,654	13/03/15 14:09
110	PR01_EXAMPLE_AAC_200_A1.lcd	Unknown	3,957	801837	1332,88	117878	4,676	13/03/15 06:14
111	PR01_EXAMPLE_AAC_202_A1.lcd	Unknown	3,957	71446	91,59	82970	4,679	13/03/15 05:59
								
ID#	5							
Name	8-iso-15-keto-PGF2b							
	Data Filename	Sample Type	Ret. Time	Area	S/N	ISTD Area	ISTD Ret.Time	Date Acquired
1	PR01_EXAMPLE_AAC_0002BLANK_B2.lcd	Unknown	4,248	136	1,59	220	4,674	13/03/15 22:33
2	PR01_EXAMPLE_AAC_0002QC_H2.lcd	Unknown	4,224	1218	2,45	1129	4,577	13/03/15 22:47
3	PR01_EXAMPLE_AAC_0003BLANK_A1.lcd	Unknown	-----	-----	-----	-----	-----	12/03/15 20:37
4	PR01_EXAMPLE_AAC_0003BLANK_A2.lcd	Unknown	4,238	307	2,76	-----	-----	12/03/15 23:01
5	PR01_EXAMPLE_AAC_0003BLANK_B1.lcd	Unknown	4,227	183	1,88	-----	-----	13/03/15 19:40
