ID#	1							
Name	2_3-dinor-8-iso-PGF2a							
	Data Filename	Sample Type	Ret. Time	Area	S/N	ISTD Area	ISTD Ret.Time	Date Acquired
55	PR01_EXAMPLE_AAC_078_A1.lcd	Unknown	4,535	1052	3,46	33089	4,633	06/03/15 04:07
56	PR01_EXAMPLE_AAC_081_A1.lcd	Unknown	4,639	745	5,13	50486	4,624	06/03/15 14:54
57	PR01_EXAMPLE_AAC_082_A1.lcd	Unknown	4,428	680	2,99	40280	4,645	06/03/15 01:42
58	PR01_EXAMPLE_AAC_083_A1.lcd	Unknown	-----	-----	-----	46914	4,639	05/03/15 21:09
59	PR01_EXAMPLE_AAC_085_A1.lcd	Unknown	4,599	1418	4,18	50549	4,644	06/03/15 01:57
60	PR01_EXAMPLE_AAC_088_A1.lcd	Unknown	4,277	1721	6,33	39507	4,638	06/03/15 05:47
61	PR01_EXAMPLE_AAC_090_A1.lcd	Unknown	4,485	2382	1,19	38072	4,641	06/03/15 02:25
62	PR01_EXAMPLE_AAC_091_A1.lcd	Unknown	4,297	2430	10,52	46733	4,644	05/03/15 21:52
63	PR01_EXAMPLE_AAC_092_A1.lcd	Unknown	-----	-----	-----	40493	4,637	06/03/15 12:45
64	PR01_EXAMPLE_AAC_096_A1.lcd	Unknown	4,415	1046	3,35	47777	4,625	06/03/15 12:30
65	PR01_EXAMPLE_AAC_098_A1.lcd	Unknown	4,414	1161	2,38	48010	4,647	05/03/15 23:18
66	PR01_EXAMPLE_AAC_098_B1.lcd	Unknown	4,599	1544	4,25	47909	4,628	06/03/15 13:42
67	PR01_EXAMPLE_AAC_108_A1.lcd	Unknown	4,557	970	2,27	39392	4,639	05/03/15 19:56
68	PR01_EXAMPLE_AAC_110_A1.lcd	Unknown	-----	-----	-----	34582	4,651	06/03/15 00:16
69	PR01_EXAMPLE_AAC_115_A1.lcd	Unknown	4,291	1343	5,35	42583	4,63	06/03/15 08:11
70	PR01_EXAMPLE_AAC_120_A1.lcd	Unknown	-----	-----	-----	49399	4,631	06/03/15 12:59
71	PR01_EXAMPLE_AAC_122_A1.lcd	Unknown	-----	-----	-----	42725	4,633	06/03/15 11:04
72	PR01_EXAMPLE_AAC_125_A1.lcd	Unknown	4,274	1961	3,57	41302	4,633	06/03/15 09:38
73	PR01_EXAMPLE_AAC_126_A1.lcd	Unknown	-----	-----	-----	42257	4,639	06/03/15 00:45
74	PR01_EXAMPLE_AAC_131_A1.lcd	Unknown	4,417	732	3,91	41123	4,646	06/03/15 06:59
75	PR01_EXAMPLE_AAC_131_B1.lcd	Unknown	4,349	696	2,68	44216	4,638	06/03/15 05:04
76	PR01_EXAMPLE_AAC_137_A1.lcd	Unknown	4,423	1131	3,79	42687	4,644	06/03/15 04:21
77	PR01_EXAMPLE_AAC_139_A1.lcd	Unknown	4,292	2601	3,3	44816	4,643	06/03/15 06:02
78	PR01_EXAMPLE_AAC_141_A1.lcd	Unknown	-----	-----	-----	52356	4,638	05/03/15 20:54
79	PR01_EXAMPLE_AAC_143_A1.lcd	Unknown	4,396	968	4,51	42741	4,643	06/03/15 09:52
80	PR01_EXAMPLE_AAC_146_A1.lcd	Unknown	4,416	1044	4,35	43977	4,644	06/03/15 10:06
81	PR01_EXAMPLE_AAC_147_A1.lcd	Unknown	4,293	1035	9,6	39886	4,64	06/03/15 03:38
82	PR01_EXAMPLE_AAC_148_A1.lcd	Unknown	4,409	583	5,6	42951	4,624	06/03/15 13:57
83	PR01_EXAMPLE_AAC_149_A1.lcd	Unknown	4,281	838	5,44	36394	4,644	06/03/15 02:40
84	PR01_EXAMPLE_AAC_153_A1.lcd	Unknown	4,292	3477	24,07	42489	4,645	06/03/15 03:09
85	PR01_EXAMPLE_AAC_153_B1.lcd	Unknown	4,561	3705	20,23	42424	4,636	06/03/15 09:23
86	PR01_EXAMPLE_AAC_156_A1.lcd	Unknown	4,555	1008	3,61	44770	4,641	06/03/15 06:45
87	PR01_EXAMPLE_AAC_160_A1.lcd	Unknown	4,298	889	5,19	36558	4,642	06/03/15 06:31
88	PR01_EXAMPLE_AAC_163_A1.lcd	Unknown	-----	-----	-----	43706	4,644	05/03/15 22:21
89	PR01_EXAMPLE_AAC_164_A1.lcd	Unknown	4,513	1154	2,13	41199	4,639	05/03/15 23:33
90	PR01_EXAMPLE_AAC_165_A1.lcd	Unknown	4,422	5597	5,41	42307	4,646	06/03/15 00:59
91	PR01_EXAMPLE_AAC_166_A1.lcd	Unknown	4,557	2000	6,21	46740	4,635	06/03/15 05:33
92	PR01_EXAMPLE_AAC_167_A1.lcd	Unknown	4,4	337	2,43	46933	4,635	06/03/15 11:18
93	PR01_EXAMPLE_AAC_169_A1.lcd	Unknown	4,299	777	4,51	49233	4,642	06/03/15 03:23
94	PR01_EXAMPLE_AAC_173_A1.lcd	Unknown	4,292	838	3,69	43735	4,633	05/03/15 20:11
95	PR01_EXAMPLE_AAC_174_A1.lcd	Unknown	4,397	899	2,96	52720	4,643	06/03/15 03:52
96	PR01_EXAMPLE_AAC_176_A1.lcd	Unknown	4,362	627	5,99	53228	4,63	06/03/15 13:28
97	PR01_EXAMPLE_AAC_179_A1.lcd	Unknown	4,189	1095	3,43	40751	4,65	06/03/15 01:13
98	PR01_EXAMPLE_AAC_179_B1.lcd	Unknown	-----	-----	-----	49840	4,619	06/03/15 11:33
99	PR01_EXAMPLE_AAC_182_A1.lcd	Unknown	4,405	640	3,83	46653	4,635	06/03/15 10:21
100	PR01_EXAMPLE_AAC_183_A1.lcd	Unknown	4,642	806	5,91	43667	4,64	05/03/15 21:37
101	PR01_EXAMPLE_AAC_187_A1.lcd	Unknown	4,367	993	4,32	45600	4,639	06/03/15 01:28
102	PR01_EXAMPLE_AAC_193_A1.lcd	Unknown	4,616	700	2,98	36234	4,641	06/03/15 04:50
103	PR01_EXAMPLE_AAC_193_B1.lcd	Unknown	4,412	550	4,05	46475	4,636	06/03/15 07:14
104	PR01_EXAMPLE_AAC_194_A1.lcd	Unknown	4,282	2371	6,68	48643	4,643	05/03/15 20:40
105	PR01_EXAMPLE_AAC_196_A1.lcd	Unknown	4,315	1702	8,82	41942	4,652	05/03/15 20:25
106	PR01_EXAMPLE_AAC_197_A1.lcd	Unknown	4,415	621	3,19	47617	4,646	05/03/15 22:49
107	PR01_EXAMPLE_AAC_198_A1.lcd	Unknown	4,434	1377	3,48	42276	4,64	06/03/15 08:40
								
ID#	12							
Name	d9-8-iso-PGF1a							
	Data Filename	Sample Type	Ret. Time	Area	S/N	ISTD Area	ISTD Ret.Time	Date Acquired
1	PR01_EXAMPLE_AAC_0001BLANK_A1.lcd	Unknown	-----	-----	-----	-----	-----	05/03/15 17:03
2	PR01_EXAMPLE_AAC_0001BLANK_A2.lcd	Unknown	-----	-----	-----	-----	-----	05/03/15 19:28
3	PR01_EXAMPLE_AAC_0001BLANK_B1.lcd	Unknown	-----	-----	-----	-----	-----	06/03/15 15:37
4	PR01_EXAMPLE_AAC_0001BLANK_B2.lcd	Unknown	-----	-----	-----	-----	-----	06/03/15 18:01
5	PR01_EXAMPLE_AAC_0001CAL0_A1.lcd	Unknown	4,548	173047	765,58	173047	4,548	05/03/15 17:32
6	PR01_EXAMPLE_AAC_0001CAL0_A2.lcd	Unknown	4,544	172896	804,79	172896	4,544	06/03/15 16:06
7	PR01_EXAMPLE_AAC_0001CAL1_A1.lcd	Unknown	4,544	138800	444,46	138800	4,544	05/03/15 17:47
8	PR01_EXAMPLE_AAC_0001CAL1_A2.lcd	Unknown	4,544	135146	471,73	135146	4,544	06/03/15 16:21
9	PR01_EXAMPLE_AAC_0001CAL2_A1.lcd	Unknown	4,548	143216	584,6	143216	4,548	05/03/15 18:01
10	PR01_EXAMPLE_AAC_0001CAL2_A2.lcd	Unknown	4,543	137415	456,95	137415	4,543	06/03/15 16:35
11	PR01_EXAMPLE_AAC_0001CAL3_A1.lcd	Unknown	4,55	142284	724,89	142284	4,55	05/03/15 18:15
12	PR01_EXAMPLE_AAC_0001CAL3_A2.lcd	Unknown	4,537	123434	562,66	123434	4,537	06/03/15 16:50
13	PR01_EXAMPLE_AAC_0001CAL4_A1.lcd	Unknown	4,543	176765	856,42	176765	4,543	05/03/15 18:30
14	PR01_EXAMPLE_AAC_0001CAL4_A2.lcd	Unknown	4,543	166478	523,06	166478	4,543	06/03/15 17:04
15	PR01_EXAMPLE_AAC_0001CAL5_A1.lcd	Unknown	4,555	169608	335,96	169608	4,555	05/03/15 18:44
16	PR01_EXAMPLE_AAC_0001CAL5_A2.lcd	Unknown	4,538	165585	495,92	165585	4,538	06/03/15 17:18
17	PR01_EXAMPLE_AAC_0001CAL6_A1.lcd	Unknown	4,545	200438	1076	200438	4,545	05/03/15 18:59
18	PR01_EXAMPLE_AAC_0001CAL6_A2.lcd	Unknown	4,531	176729	589,52	176729	4,531	06/03/15 17:33
19	PR01_EXAMPLE_AAC_0001QC_A1.lcd	Unknown	4,557	153380	365,82	153380	4,557	05/03/15 16:49
20	PR01_EXAMPLE_AAC_0001QC_A2.lcd	Unknown	4,553	149350	110,35	149350	4,553	05/03/15 17:18
21	PR01_EXAMPLE_AAC_0001QC_B1.lcd	Unknown	4,548	146987	437,1	146987	4,548	05/03/15 19:13
22	PR01_EXAMPLE_AAC_0001QC_B2.lcd	Unknown	4,546	148228	738,23	148228	4,546	05/03/15 19:42
23	PR01_EXAMPLE_AAC_0001QC_C1.lcd	Unknown	4,556	140540	487,53	140540	4,556	05/03/15 22:06
24	PR01_EXAMPLE_AAC_0001QC_C2.lcd	Unknown	4,555	140681	566,07	140681	4,555	06/03/15 00:30
25	PR01_EXAMPLE_AAC_0001QC_D1.lcd	Unknown	4,555	139177	530,28	139177	4,555	06/03/15 02:54
26	PR01_EXAMPLE_AAC_0001QC_D2.lcd	Unknown	4,55	130054	497,84	130054	4,55	06/03/15 05:18
27	PR01_EXAMPLE_AAC_0001QC_E1.lcd	Unknown	4,552	171648	698,3	171648	4,552	06/03/15 07:57
28	PR01_EXAMPLE_AAC_0001QC_E2.lcd	Unknown	4,551	175416	702,71	175416	4,551	06/03/15 10:35
29	PR01_EXAMPLE_AAC_0001QC_F1.lcd	Unknown	4,535	175451	597,2	175451	4,535	06/03/15 13:13
30	PR01_EXAMPLE_AAC_0001QC_G1.lcd	Unknown	4,54	165260	364,77	165260	4,54	06/03/15 15:23
31	PR01_EXAMPLE_AAC_0001QC_G2.lcd	Unknown	4,546	165528	594,85	165528	4,546	06/03/15 15:52
32	PR01_EXAMPLE_AAC_0001QC_H1.lcd	Unknown	4,536	156084	360,9	156084	4,536	06/03/15 17:47
33	PR01_EXAMPLE_AAC_0001QC_H2.lcd	Unknown	4,539	150683	648,16	150683	4,539	06/03/15 18:16
34	PR01_EXAMPLE_AAC_003_A1.lcd	Unknown	4,535	176626	517,69	176626	4,535	06/03/15 14:11
35	PR01_EXAMPLE_AAC_007_A1.lcd	Unknown	4,557	169836	447,51	169836	4,557	06/03/15 00:01
36	PR01_EXAMPLE_AAC_013_A1.lcd	Unknown	4,561	173103	788,8	173103	4,561	05/03/15 23:47
37	PR01_EXAMPLE_AAC_015_A1.lcd	Unknown	4,552	162726	814,95	162726	4,552	06/03/15 06:16
38	PR01_EXAMPLE_AAC_016_A1.lcd	Unknown	4,553	172664	953,54	172664	4,553	06/03/15 02:11
39	PR01_EXAMPLE_AAC_018_A1.lcd	Unknown	4,548	179700	653,9	179700	4,548	06/03/15 08:26
40	PR01_EXAMPLE_AAC_019_A1.lcd	Unknown	4,548	151676	170,55	151676	4,548	06/03/15 08:54
41	PR01_EXAMPLE_AAC_031_A1.lcd	Unknown	4,547	169111	1181,14	169111	4,547	06/03/15 10:50
42	PR01_EXAMPLE_AAC_032_A1.lcd	Unknown	4,556	183915	414,86	183915	4,556	05/03/15 22:35
43	PR01_EXAMPLE_AAC_038_A1.lcd	Unknown	4,544	174211	652,25	174211	4,544	06/03/15 12:02
44	PR01_EXAMPLE_AAC_042_A1.lcd	Unknown	4,56	151112	532,84	151112	4,56	06/03/15 07:28
45	PR01_EXAMPLE_AAC_046_A1.lcd	Unknown	4,551	192569	441,33	192569	4,551	06/03/15 09:09
46	PR01_EXAMPLE_AAC_052_A1.lcd	Unknown	4,538	168629	539,3	168629	4,538	06/03/15 14:26
47	PR01_EXAMPLE_AAC_057_A1.lcd	Unknown	4,553	139786	783,55	139786	4,553	06/03/15 04:35
48	PR01_EXAMPLE_AAC_059_A1.lcd	Unknown	4,544	202114	654,05	202114	4,544	06/03/15 11:47
49	PR01_EXAMPLE_AAC_070_A1.lcd	Unknown	4,555	197062	479	197062	4,555	06/03/15 07:42
50	PR01_EXAMPLE_AAC_071_A1.lcd	Unknown	4,547	170172	690,97	170172	4,547	05/03/15 21:23
51	PR01_EXAMPLE_AAC_071_B1.lcd	Unknown	4,54	170446	782,32	170446	4,54	06/03/15 15:09
52	PR01_EXAMPLE_AAC_073_A1.lcd	Unknown	4,554	173703	582,11	173703	4,554	05/03/15 23:04
53	PR01_EXAMPLE_AAC_076_A1.lcd	Unknown	4,532	170039	542,94	170039	4,532	06/03/15 14:40
54	PR01_EXAMPLE_AAC_077_A1.lcd	Unknown	4,543	208251	877,76	208251	4,543	06/03/15 12:16
55	PR01_EXAMPLE_AAC_078_A1.lcd	Unknown	4,548	129492	520,99	129492	4,548	06/03/15 04:07
56	PR01_EXAMPLE_AAC_081_A1.lcd	Unknown	4,539	166572	851,37	166572	4,539	06/03/15 14:54
57	PR01_EXAMPLE_AAC_082_A1.lcd	Unknown	4,554	168862	787,85	168862	4,554	06/03/15 01:42
58	PR01_EXAMPLE_AAC_083_A1.lcd	Unknown	4,549	175051	1110,08	175051	4,549	05/03/15 21:09
59	PR01_EXAMPLE_AAC_085_A1.lcd	Unknown	4,555	182667	870,52	182667	4,555	06/03/15 01:57
60	PR01_EXAMPLE_AAC_088_A1.lcd	Unknown	4,549	139099	367,64	139099	4,549	06/03/15 05:47
61	PR01_EXAMPLE_AAC_090_A1.lcd	Unknown	4,552	143790	699,84	143790	4,552	06/03/15 02:25
62	PR01_EXAMPLE_AAC_091_A1.lcd	Unknown	4,553	178354	299,67	178354	4,553	05/03/15 21:52
63	PR01_EXAMPLE_AAC_092_A1.lcd	Unknown	4,548	157399	518,88	157399	4,548	06/03/15 12:45
64	PR01_EXAMPLE_AAC_096_A1.lcd	Unknown	4,54	184134	785,24	184134	4,54	06/03/15 12:30
65	PR01_EXAMPLE_AAC_098_A1.lcd	Unknown	4,561	181882	622,55	181882	4,561	05/03/15 23:18
66	PR01_EXAMPLE_AAC_098_B1.lcd	Unknown	4,541	179186	530,94	179186	4,541	06/03/15 13:42
67	PR01_EXAMPLE_AAC_108_A1.lcd	Unknown	4,547	141002	709,83	141002	4,547	05/03/15 19:56
68	PR01_EXAMPLE_AAC_110_A1.lcd	Unknown	4,561	137092	658,98	137092	4,561	06/03/15 00:16
69	PR01_EXAMPLE_AAC_115_A1.lcd	Unknown	4,543	157158	453,7	157158	4,543	06/03/15 08:11
70	PR01_EXAMPLE_AAC_120_A1.lcd	Unknown	4,544	196618	733,61	196618	4,544	06/03/15 12:59
71	PR01_EXAMPLE_AAC_122_A1.lcd	Unknown	4,546	164227	486,67	164227	4,546	06/03/15 11:04
72	PR01_EXAMPLE_AAC_125_A1.lcd	Unknown	4,546	168758	208,08	168758	4,546	06/03/15 09:38
73	PR01_EXAMPLE_AAC_126_A1.lcd	Unknown	4,552	171208	217,03	171208	4,552	06/03/15 00:45
74	PR01_EXAMPLE_AAC_131_A1.lcd	Unknown	4,559	148644	911,16	148644	4,559	06/03/15 06:59
75	PR01_EXAMPLE_AAC_131_B1.lcd	Unknown	4,549	160470	795,05	160470	4,549	06/03/15 05:04
76	PR01_EXAMPLE_AAC_137_A1.lcd	Unknown	4,556	183935	629,72	183935	4,556	06/03/15 04:21
77	PR01_EXAMPLE_AAC_139_A1.lcd	Unknown	4,554	174659	745,04	174659	4,554	06/03/15 06:02
78	PR01_EXAMPLE_AAC_141_A1.lcd	Unknown	4,543	192985	732,95	192985	4,543	05/03/15 20:54
79	PR01_EXAMPLE_AAC_143_A1.lcd	Unknown	4,555	184908	696,47	184908	4,555	06/03/15 09:52
80	PR01_EXAMPLE_AAC_146_A1.lcd	Unknown	4,556	154027	562,51	154027	4,556	06/03/15 10:06
81	PR01_EXAMPLE_AAC_147_A1.lcd	Unknown	4,553	150206	448,9	150206	4,553	06/03/15 03:38
82	PR01_EXAMPLE_AAC_148_A1.lcd	Unknown	4,537	171597	782,43	171597	4,537	06/03/15 13:57
83	PR01_EXAMPLE_AAC_149_A1.lcd	Unknown	4,555	136619	1009,69	136619	4,555	06/03/15 02:40
84	PR01_EXAMPLE_AAC_153_A1.lcd	Unknown	4,557	168890	625,03	168890	4,557	06/03/15 03:09
85	PR01_EXAMPLE_AAC_153_B1.lcd	Unknown	4,55	161566	588,11	161566	4,55	06/03/15 09:23
86	PR01_EXAMPLE_AAC_156_A1.lcd	Unknown	4,554	170114	787,57	170114	4,554	06/03/15 06:45
87	PR01_EXAMPLE_AAC_160_A1.lcd	Unknown	4,553	143124	510,46	143124	4,553	06/03/15 06:31
88	PR01_EXAMPLE_AAC_163_A1.lcd	Unknown	4,553	163831	529,52	163831	4,553	05/03/15 22:21
89	PR01_EXAMPLE_AAC_164_A1.lcd	Unknown	4,551	176287	961,2	176287	4,551	05/03/15 23:33
90	PR01_EXAMPLE_AAC_165_A1.lcd	Unknown	4,555	156923	803,32	156923	4,555	06/03/15 00:59
91	PR01_EXAMPLE_AAC_166_A1.lcd	Unknown	4,548	164091	505,7	164091	4,548	06/03/15 05:33
92	PR01_EXAMPLE_AAC_167_A1.lcd	Unknown	4,546	177178	734,02	177178	4,546	06/03/15 11:18
93	PR01_EXAMPLE_AAC_169_A1.lcd	Unknown	4,556	174051	924,12	174051	4,556	06/03/15 03:23
94	PR01_EXAMPLE_AAC_173_A1.lcd	Unknown	4,539	156464	587,17	156464	4,539	05/03/15 20:11
95	PR01_EXAMPLE_AAC_174_A1.lcd	Unknown	4,555	199490	436,63	199490	4,555	06/03/15 03:52
96	PR01_EXAMPLE_AAC_176_A1.lcd	Unknown	4,543	187184	788,76	187184	4,543	06/03/15 13:28
97	PR01_EXAMPLE_AAC_179_A1.lcd	Unknown	4,561	165890	602,06	165890	4,561	06/03/15 01:13
98	PR01_EXAMPLE_AAC_179_B1.lcd	Unknown	4,53	177816	552,45	177816	4,53	06/03/15 11:33
99	PR01_EXAMPLE_AAC_182_A1.lcd	Unknown	4,545	169950	739,35	169950	4,545	06/03/15 10:21
100	PR01_EXAMPLE_AAC_183_A1.lcd	Unknown	4,548	168549	507,13	168549	4,548	05/03/15 21:37
101	PR01_EXAMPLE_AAC_187_A1.lcd	Unknown	4,55	166435	573,19	166435	4,55	06/03/15 01:28
102	PR01_EXAMPLE_AAC_193_A1.lcd	Unknown	4,551	130010	625,14	130010	4,551	06/03/15 04:50
103	PR01_EXAMPLE_AAC_193_B1.lcd	Unknown	4,549	172217	423,13	172217	4,549	06/03/15 07:14
104	PR01_EXAMPLE_AAC_194_A1.lcd	Unknown	4,551	186265	687,54	186265	4,551	05/03/15 20:40
105	PR01_EXAMPLE_AAC_196_A1.lcd	Unknown	4,561	172478	729,97	172478	4,561	05/03/15 20:25
106	PR01_EXAMPLE_AAC_197_A1.lcd	Unknown	4,557	183868	976,24	183868	4,557	05/03/15 22:49
107	PR01_EXAMPLE_AAC_198_A1.lcd	Unknown	4,552	158630	578,67	158630	4,552	06/03/15 08:40
								
ID#	13							
Name	8-iso-PGF1a							
	Data Filename	Sample Type	Ret. Time	Area	S/N	ISTD Area	ISTD Ret.Time	Date Acquired
1	PR01_EXAMPLE_AAC_0001BLANK_A1.lcd	Unknown	-----	-----	-----	-----	-----	05/03/15 17:03
2	PR01_EXAMPLE_AAC_0001BLANK_A2.lcd	Unknown	-----	-----	-----	-----	-----	05/03/15 19:28
3	PR01_EXAMPLE_AAC_0001BLANK_B1.lcd	Unknown	-----	-----	-----	-----	-----	06/03/15 15:37
4	PR01_EXAMPLE_AAC_0001BLANK_B2.lcd	Unknown	-----	-----	-----	-----	-----	06/03/15 18:01
5	PR01_EXAMPLE_AAC_0001CAL0_A1.lcd	Unknown	4,684	16965	5,6	173047	4,548	05/03/15 17:32
6	PR01_EXAMPLE_AAC_0001CAL0_A2.lcd	Unknown	4,666	12318	7,91	172896	4,544	06/03/15 16:06
7	PR01_EXAMPLE_AAC_0001CAL1_A1.lcd	Unknown	4,588	14789	9,48	138800	4,544	05/03/15 17:47
8	PR01_EXAMPLE_AAC_0001CAL1_A2.lcd	Unknown	4,582	22428	12,62	135146	4,544	06/03/15 16:21
9	PR01_EXAMPLE_AAC_0001CAL2_A1.lcd	Unknown	4,591	29911	16,65	143216	4,548	05/03/15 18:01
10	PR01_EXAMPLE_AAC_0001CAL2_A2.lcd	Unknown	4,583	29368	15,79	137415	4,543	06/03/15 16:35
11	PR01_EXAMPLE_AAC_0001CAL3_A1.lcd	Unknown	4,59	51346	34,48	142284	4,55	05/03/15 18:15
12	PR01_EXAMPLE_AAC_0001CAL3_A2.lcd	Unknown	4,579	43766	19,85	123434	4,537	06/03/15 16:50
13	PR01_EXAMPLE_AAC_0001CAL4_A1.lcd	Unknown	4,584	245818	101,17	176765	4,543	05/03/15 18:30
14	PR01_EXAMPLE_AAC_0001CAL4_A2.lcd	Unknown	4,584	249728	24,43	166478	4,543	06/03/15 17:04
15	PR01_EXAMPLE_AAC_0001CAL5_A1.lcd	Unknown	4,596	373137	137,81	169608	4,555	05/03/15 18:44
16	PR01_EXAMPLE_AAC_0001CAL5_A2.lcd	Unknown	4,578	391764	24,9	165585	4,538	06/03/15 17:18
17	PR01_EXAMPLE_AAC_0001CAL6_A1.lcd	Unknown	4,584	894830	130	200438	4,545	05/03/15 18:59
18	PR01_EXAMPLE_AAC_0001CAL6_A2.lcd	Unknown	4,569	815372	15,1	176729	4,531	06/03/15 17:33
19	PR01_EXAMPLE_AAC_0001QC_A1.lcd	Unknown	4,597	8198	1,54	153380	4,557	05/03/15 16:49
20	PR01_EXAMPLE_AAC_0001QC_A2.lcd	Unknown	4,573	10608	2,92	149350	4,553	05/03/15 17:18
21	PR01_EXAMPLE_AAC_0001QC_B1.lcd	Unknown	4,592	9075	1,94	146987	4,548	05/03/15 19:13
22	PR01_EXAMPLE_AAC_0001QC_B2.lcd	Unknown	4,526	10065	2,45	148228	4,546	05/03/15 19:42
23	PR01_EXAMPLE_AAC_0001QC_C1.lcd	Unknown	4,612	9330	2,12	140540	4,556	05/03/15 22:06
24	PR01_EXAMPLE_AAC_0001QC_C2.lcd	Unknown	4,601	8654	1,63	140681	4,555	06/03/15 00:30
25	PR01_EXAMPLE_AAC_0001QC_D1.lcd	Unknown	4,509	6529	1,1	139177	4,555	06/03/15 02:54
26	PR01_EXAMPLE_AAC_0001QC_D2.lcd	Unknown	4,615	7080	1,58	130054	4,55	06/03/15 05:18
27	PR01_EXAMPLE_AAC_0001QC_E1.lcd	Unknown	4,621	10504	1,8	171648	4,552	06/03/15 07:57
28	PR01_EXAMPLE_AAC_0001QC_E2.lcd	Unknown	4,589	8929	1,26	175416	4,551	06/03/15 10:35
29	PR01_EXAMPLE_AAC_0001QC_F1.lcd	Unknown	4,583	6848	1,29	175451	4,535	06/03/15 13:13
30	PR01_EXAMPLE_AAC_0001QC_G1.lcd	Unknown	4,609	11243	2,45	165260	4,54	06/03/15 15:23
31	PR01_EXAMPLE_AAC_0001QC_G2.lcd	Unknown	4,612	12534	1,98	165528	4,546	06/03/15 15:52
32	PR01_EXAMPLE_AAC_0001QC_H1.lcd	Unknown	4,593	10267	2,26	156084	4,536	06/03/15 17:47
33	PR01_EXAMPLE_AAC_0001QC_H2.lcd	Unknown	4,614	8075	1,67	150683	4,539	06/03/15 18:16
34	PR01_EXAMPLE_AAC_003_A1.lcd	Unknown	4,578	15742	2,37	176626	4,535	06/03/15 14:11
35	PR01_EXAMPLE_AAC_007_A1.lcd	Unknown	4,612	7905	1,32	169836	4,557	06/03/15 00:01
36	PR01_EXAMPLE_AAC_013_A1.lcd	Unknown	4,65	5953	1,85	173103	4,561	05/03/15 23:47
37	PR01_EXAMPLE_AAC_015_A1.lcd	Unknown	4,614	6397	1,46	162726	4,552	06/03/15 06:16
38	PR01_EXAMPLE_AAC_016_A1.lcd	Unknown	4,592	8647	4,97	172664	4,553	06/03/15 02:11
39	PR01_EXAMPLE_AAC_018_A1.lcd	Unknown	4,523	6808	4,66	179700	4,548	06/03/15 08:26
40	PR01_EXAMPLE_AAC_019_A1.lcd	Unknown	4,612	4409	1,01	151676	4,548	06/03/15 08:54
41	PR01_EXAMPLE_AAC_031_A1.lcd	Unknown	4,534	5118	2,13	169111	4,547	06/03/15 10:50
42	PR01_EXAMPLE_AAC_032_A1.lcd	Unknown	4,505	5465	0,54	183915	4,556	05/03/15 22:35
43	PR01_EXAMPLE_AAC_038_A1.lcd	Unknown	4,593	10529	2,64	174211	4,544	06/03/15 12:02
44	PR01_EXAMPLE_AAC_042_A1.lcd	Unknown	4,621	6884	1,26	151112	4,56	06/03/15 07:28
45	PR01_EXAMPLE_AAC_046_A1.lcd	Unknown	4,59	17694	1,9	192569	4,551	06/03/15 09:09
46	PR01_EXAMPLE_AAC_052_A1.lcd	Unknown	4,588	6034	8,98	168629	4,538	06/03/15 14:26
47	PR01_EXAMPLE_AAC_057_A1.lcd	Unknown	4,579	6041	1,45	139786	4,553	06/03/15 04:35
48	PR01_EXAMPLE_AAC_059_A1.lcd	Unknown	4,625	14963	2,08	202114	4,544	06/03/15 11:47
49	PR01_EXAMPLE_AAC_070_A1.lcd	Unknown	4,53	23372	0,98	197062	4,555	06/03/15 07:42
50	PR01_EXAMPLE_AAC_071_A1.lcd	Unknown	4,593	13524	2,11	170172	4,547	05/03/15 21:23
51	PR01_EXAMPLE_AAC_071_B1.lcd	Unknown	4,591	14644	2,55	170446	4,54	06/03/15 15:09
52	PR01_EXAMPLE_AAC_073_A1.lcd	Unknown	4,651	6101	1,19	173703	4,554	05/03/15 23:04
53	PR01_EXAMPLE_AAC_076_A1.lcd	Unknown	4,597	6068	1,41	170039	4,532	06/03/15 14:40
54	PR01_EXAMPLE_AAC_077_A1.lcd	Unknown	4,588	8252	1,45	208251	4,543	06/03/15 12:16
55	PR01_EXAMPLE_AAC_078_A1.lcd	Unknown	4,592	7663	1,6	129492	4,548	06/03/15 04:07
56	PR01_EXAMPLE_AAC_081_A1.lcd	Unknown	4,629	10642	1,58	166572	4,539	06/03/15 14:54
57	PR01_EXAMPLE_AAC_082_A1.lcd	Unknown	4,631	8106	1,7	168862	4,554	06/03/15 01:42
58	PR01_EXAMPLE_AAC_083_A1.lcd	Unknown	4,585	5758	3,37	175051	4,549	05/03/15 21:09
59	PR01_EXAMPLE_AAC_085_A1.lcd	Unknown	4,539	3053	1,23	182667	4,555	06/03/15 01:57
60	PR01_EXAMPLE_AAC_088_A1.lcd	Unknown	4,53	15487	1,68	139099	4,549	06/03/15 05:47
61	PR01_EXAMPLE_AAC_090_A1.lcd	Unknown	4,612	12642	8,76	143790	4,552	06/03/15 02:25
62	PR01_EXAMPLE_AAC_091_A1.lcd	Unknown	4,622	6055	1,39	178354	4,553	05/03/15 21:52
63	PR01_EXAMPLE_AAC_092_A1.lcd	Unknown	4,591	6224	1,18	157399	4,548	06/03/15 12:45
64	PR01_EXAMPLE_AAC_096_A1.lcd	Unknown	4,491	7866	1,53	184134	4,54	06/03/15 12:30
65	PR01_EXAMPLE_AAC_098_A1.lcd	Unknown	4,639	11444	2,1	181882	4,561	05/03/15 23:18
